,text,good_review
232,ben jerry favorite ice cream they many flavor cant go wrong half baked definitely one best opinion i definitely buy,Good
233,cant find i absolutely love flavor havent able find area couple year i want favorite i look place suppose carry always stock really i wish i could order direct,Good
234,dangerously delicious it family favorite flavor far it hard put pick it favorite flavor would definitely first choice dessert im sucker cookie dough brownie,Good
235,why did you tamper with perfection i used love breyers peach ice cream what happened now taste horrible what switch back please,Bad
236,amazing cant find anymore i love mint chocolate ice cream this one best hand,Good
237,love ice cream brand the taste amazing compared others i tried it right ratio i wouldnt change anything product im extremely satisfied product would happily recommend anyone looking sweet treat,Good
238,yum oreo anything fav i question bryers called frozen dessert though ice cream,Good
239,taste little weird im big bj fan the tonight dough doesnt work the peanut butter cookie dough taste like gone bad shocking i love thing peanut butter i also usually like blend flavor combo weird,Bad
240,ugh best flavor ben jerry perfect late night hallmark movie glass wine love company keep buying delicious i wish came bigger bin,Good
241,quality quantity thats i say haha this last worth money,Good
242,heaven jar this first time trying product i highly lactose gelato i eat jar day dark chocolate cherry heavenly excellent job i purchasing,Good
243,amzing it best ice cream bar ive ever tasted the crunch perfect flavor spot perfect size snacking definitely purchasing,Good
244,incredible when i buy ice cream chunk im always disappointed little piece however ice cream far satisfying chunkcontaining ice cream ive far the chunk fudge brownie cookie dough size spoon and evenly throughout pint so addicting,Good
245,good ice cream diabetic my husband diabetic always loved ice cream carb smart one taste good and doesnt exceed carb limit mind adjust serving size / cup fact “sweet treat” satisfies taste bud meet dietary requirement wonderful,Good
246,best tasting caramel ever this flavor one favorite year,Good
247,my favorite flavor ice cream the mint taste fake great dinner dessert mint lover highly recommend,Good
248,taste great chalky like brand im trying low carb biggest issue love ice cream tried peanut butter flavor i think i stick longer discovery the brand real chalky taste glad breyers helping like,Good
249,this really good people cant quite give sweet looking something thats high sugar no improvement needed whole family enjoys cant stay get,Good
250,just after seeing favorite flavor year i really excited i saw freezer section malted milk vanilla ice cream peanut butter fudge swirl best part chocolate covered peanut butter filled pretzel oh my unfortunately new rendition flavor missing peanut butter filled part pretzel make dry chunk pretzel covered thin layer chocolate it ok near good original,Bad
251,bomb dot com aloha hawaii lol i always get flavor im store would totally get star liiiiittle bit cheesecake middle i love scooping middle ice cream around wish core,Good
252,no thank i recently bought ben jerry mint chocolate cookie ice cream unfortunately ice cream taste like mint,Bad
253,simply perfect really breyers offer creamy tasty item via carton size chocolate vanilla peanut butter,Good
254,so close to star i bought ice cream yesterday pretty good however need cookie dough,Good
255,love cherry can someone tell kind cherry product i love,Good
256,this best ice cream im always looking b store i enjoy i tend get others hooked,Good
257,this ice cream absolutely disgusting unless fan reeses i peanut butter chocolate,Bad
258,pleasant surprise gotta honest negative review lack cookie dough swirl put trying long timeuntil i new talenti flavor try went sale either talenti responded feedback i hit jackpotmy pint least little dough chunk thick swirl i wouldve loved my critique would base wasnt flavorfulcould barely taste vanilla,Bad
259,just good honestly best ice cream buy frozen food aisle after ice cream claim chunk cookie dough yall set bar super high one nice job,Good
260,best flavor ever it ice cream i like the bad review freak bad batch,Good
261,just yummy i truly love minty fudgey flavor absolute favorite you nailed combo buy,Good
262,awesome product loved my favorite flavor le calorie my family tried eat i could even get taste,Good
263,so yummy when i sweet craving i spoonful ice cream ok ok i usually eat like half jar haha huge ben jerry fan one many favourite,Good
264,i love breyers ice cream it always taste like original product like strawberry taste like real strawberry buyer also le long time freezer cost ridiculous,Good
265,i like taste like real mint synthetic mint like ice cream,Good
266,wowi dont even like coconut my son thus i tried i dont even like coconut amazing had force stop eating i would polished whole container yum,Good
267,delicious ice cream good make wanna go back,Good
268,pretty nasty tahitian vanilla bean star long time fan tahitian vanilla bean idea replaced today will purchase madagascan vanilla bean it taste like someone flavored perfume yuck,Bad
